game_date,season,game_pk,at_bat_number,pitch_number,pitch_type,p_throws,description,events,woba_value,woba_denom
2021-05-31,2021,633849,11,4,CU,R,hit_into_play,field_out,0.0,1.0
2021-05-31,2021,633849,26,1,SL,R,called_strike,,,
2021-05-31,2021,633849,26,2,SL,R,ball,,,
2021-05-31,2021,633849,26,3,FF,R,called_strike,,,
2021-05-31,2021,633849,26,4,CU,R,hit_into_play,field_out,0.0,1.0
2021-05-31,2021,633849,43,1,FF,R,called_strike,,,
2021-05-31,2021,633849,43,2,CH,R,ball,,,
2021-05-31,2021,633849,43,3,FF,R,foul,,,
2021-05-31,2021,633849,43,4,CH,R,foul,,,
2021-05-31,2021,633849,43,5,CU,R,ball,,,
2021-05-31,2021,633849,43,6,FF,R,called_strike,strikeout,0.0,1.0
2021-05-31,2021,633849,64,1,FF,L,foul,,,
2021-05-31,2021,633849,64,2,ST,L,ball,,,
2021-05-31,2021,633849,64,3,ST,L,hit_into_play,field_out,0.0,1.0
2021-05-31,2021,633849,82,1,FC,R,blocked_ball,,,
2021-05-31,2021,633849,82,2,FF,R,swinging_strike,,,
2021-05-31,2021,633849,82,3,FC,R,foul,,,
2021-05-31,2021,633849,82,4,CU,R,blocked_ball,,,
2021-05-31,2021,633849,82,5,FF,R,hit_into_play,single,0.9,1.0
2021-06-01,2021,633871,11,1,FF,R,foul,,,
2021-06-01,2021,633871,11,2,FC,R,ball,,,
2021-06-01,2021,633871,11,3,SI,R,hit_into_play,single,0.9,1.0
2021-06-01,2021,633871,24,1,SI,R,called_strike,,,
2021-06-01,2021,633871,24,2,ST,R,ball,,,
2021-06-01,2021,633871,24,3,ST,R,ball,,,
2021-06-01,2021,633871,24,4,CH,R,foul,,,
2021-06-01,2021,633871,24,5,ST,R,foul,,,
2021-06-01,2021,633871,24,6,ST,R,hit_into_play,double,1.25,1.0
2021-06-01,2021,633871,42,1,FF,L,ball,,,
2021-06-01,2021,633871,42,2,SL,L,foul,,,
2021-06-01,2021,633871,42,3,CH,L,foul,,,
2021-06-01,2021,633871,42,4,SL,L,hit_into_play,single,0.9,1.0
2021-06-01,2021,633871,64,1,CH,L,called_strike,,,
2021-06-01,2021,633871,64,2,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-01,2021,633871,86,1,SL,R,ball,,,
2021-06-01,2021,633871,86,2,SL,R,hit_into_play,field_out,0.0,1.0
2021-06-02,2021,633954,10,1,SI,L,ball,,,
2021-06-02,2021,633954,10,2,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-02,2021,633954,31,1,SI,L,ball,,,
2021-06-02,2021,633954,31,2,SI,L,swinging_strike,,,
2021-06-02,2021,633954,31,3,SI,L,ball,,,
2021-06-02,2021,633954,31,4,SI,L,ball,,,
2021-06-02,2021,633954,31,5,CH,L,called_strike,,,
2021-06-02,2021,633954,31,6,SI,L,swinging_strike,strikeout,0.0,1.0
2021-06-02,2021,633954,48,1,SI,L,hit_into_play,field_out,0.0,1.0
2021-06-02,2021,633954,69,1,CH,L,hit_into_play,grounded_into_double_play,0.0,1.0
2021-06-03,2021,633832,7,1,KC,R,ball,,,
2021-06-03,2021,633832,7,2,FF,R,ball,,,
2021-06-03,2021,633832,7,3,SL,R,foul,,,
2021-06-03,2021,633832,7,4,SL,R,hit_into_play,double,1.25,1.0
2021-06-03,2021,633832,22,1,SL,R,ball,,,
2021-06-03,2021,633832,22,2,CH,R,foul,,,
2021-06-03,2021,633832,22,3,CH,R,hit_into_play,field_out,0.0,1.0
2021-06-03,2021,633832,42,1,FF,L,called_strike,,,
2021-06-03,2021,633832,42,2,FF,L,ball,,,
2021-06-03,2021,633832,42,3,CU,L,hit_into_play,field_out,0.0,1.0
2021-06-03,2021,633832,58,1,SI,L,ball,,,
2021-06-03,2021,633832,58,2,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-04,2021,633837,4,1,FF,R,foul,,,
2021-06-04,2021,633837,4,2,ST,R,ball,,,
2021-06-04,2021,633837,4,3,ST,R,ball,,,
2021-06-04,2021,633837,4,4,FF,R,foul,,,
2021-06-04,2021,633837,4,5,FS,R,swinging_strike,strikeout,0.0,1.0
2021-06-04,2021,633837,25,1,CU,R,hit_into_play,double,1.25,1.0
2021-06-04,2021,633837,42,1,FF,R,ball,,,
2021-06-04,2021,633837,42,2,FC,R,ball,,,
2021-06-04,2021,633837,42,3,FC,R,hit_into_play,field_out,0.0,1.0
2021-06-04,2021,633837,59,1,FF,R,called_strike,,,
2021-06-04,2021,633837,59,2,CH,R,swinging_strike_blocked,,,
2021-06-04,2021,633837,59,3,SI,R,called_strike,strikeout,0.0,1.0
2021-06-05,2021,633845,9,1,SI,R,ball,,,
2021-06-05,2021,633845,9,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-05,2021,633845,25,1,FF,R,ball,,,
2021-06-05,2021,633845,25,2,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-05,2021,633845,44,1,KC,R,ball,,,
2021-06-05,2021,633845,44,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-05,2021,633845,62,1,FF,L,foul,,,
2021-06-05,2021,633845,62,2,FF,L,foul,,,
2021-06-05,2021,633845,62,3,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-06,2021,633843,3,1,FF,L,called_strike,,,
2021-06-06,2021,633843,3,2,CU,L,ball,,,
2021-06-06,2021,633843,3,3,FF,L,foul,,,
2021-06-06,2021,633843,3,4,CH,L,foul,,,
2021-06-06,2021,633843,3,5,CH,L,hit_into_play,single,0.9,1.0
2021-06-06,2021,633843,24,1,CH,L,swinging_strike_blocked,,,
2021-06-06,2021,633843,24,2,SI,L,foul_tip,,,
2021-06-06,2021,633843,24,3,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-06,2021,633843,41,1,CU,L,ball,,,
2021-06-06,2021,633843,41,2,CH,L,ball,,,
2021-06-06,2021,633843,41,3,CH,L,foul,,,
2021-06-06,2021,633843,41,4,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-06,2021,633843,59,1,SL,R,swinging_strike,,,
2021-06-06,2021,633843,59,2,FF,R,called_strike,,,
2021-06-06,2021,633843,59,3,FF,R,ball,,,
2021-06-06,2021,633843,59,4,SL,R,foul,,,
2021-06-06,2021,633843,59,5,SL,R,hit_into_play,field_out,0.0,1.0
2021-06-06,2021,633843,74,1,SI,R,foul,,,
2021-06-06,2021,633843,74,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-08,2021,633822,3,1,CH,L,ball,,,
2021-06-08,2021,633822,3,2,FF,L,foul,,,
2021-06-08,2021,633822,3,3,FF,L,hit_into_play,force_out,0.0,1.0
2021-06-08,2021,633822,23,1,FF,L,foul,,,
2021-06-08,2021,633822,23,2,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-08,2021,633822,38,1,SL,L,foul,,,
2021-06-08,2021,633822,38,2,FF,L,foul,,,
2021-06-08,2021,633822,38,3,CU,L,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-08,2021,633822,61,1,FF,R,ball,,,
2021-06-08,2021,633822,61,2,SL,R,foul,,,
2021-06-08,2021,633822,61,3,FF,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-08,2021,633822,74,1,SI,R,swinging_strike,,,
2021-06-08,2021,633822,74,2,SI,R,foul,,,
2021-06-08,2021,633822,74,3,FF,R,ball,,,
2021-06-08,2021,633822,74,4,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-09,2021,633759,4,1,SL,R,foul,,,
2021-06-09,2021,633759,4,2,SL,R,ball,,,
2021-06-09,2021,633759,4,3,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-09,2021,633759,25,1,KC,R,called_strike,,,
2021-06-09,2021,633759,25,2,SL,R,ball,,,
2021-06-09,2021,633759,25,3,FF,R,hit_into_play,single,0.9,1.0
2021-06-09,2021,633759,42,1,SL,R,ball,,,
2021-06-09,2021,633759,42,2,SL,R,ball,,,
2021-06-09,2021,633759,42,3,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-09,2021,633759,59,1,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-09,2021,633759,78,1,CH,L,ball,,,
2021-06-09,2021,633759,78,2,FF,L,ball,,,
2021-06-09,2021,633759,78,3,,L,automatic_ball,,,
2021-06-09,2021,633759,78,4,,L,automatic_ball,intent_walk,0.4,
2021-06-10,2021,633754,4,1,CH,L,foul,,,
2021-06-10,2021,633754,4,2,SI,L,foul,,,
2021-06-10,2021,633754,4,3,CH,L,ball,,,
2021-06-10,2021,633754,4,4,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-10,2021,633754,24,1,SL,R,hit_into_play,field_out,0.0,1.0
2021-06-10,2021,633754,44,1,SL,R,called_strike,,,
2021-06-10,2021,633754,44,2,SL,R,swinging_strike,,,
2021-06-10,2021,633754,44,3,SL,R,ball,,,
2021-06-10,2021,633754,44,4,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-10,2021,633754,67,1,KC,R,ball,,,
2021-06-10,2021,633754,67,2,FF,R,hit_into_play,single,0.9,1.0
2021-06-11,2021,633743,4,1,FF,R,called_strike,,,
2021-06-11,2021,633743,4,2,SI,R,swinging_strike,,,
2021-06-11,2021,633743,4,3,FF,R,foul,,,
2021-06-11,2021,633743,4,4,FF,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-11,2021,633743,32,1,SL,R,ball,,,
2021-06-11,2021,633743,32,2,FC,R,ball,,,
2021-06-11,2021,633743,32,3,SI,R,foul,,,
2021-06-11,2021,633743,32,4,CU,R,swinging_strike_blocked,,,
2021-06-11,2021,633743,32,5,FC,R,hit_into_play,field_out,0.0,1.0
2021-06-11,2021,633743,56,1,CU,R,called_strike,,,
2021-06-11,2021,633743,56,2,FC,R,called_strike,,,
2021-06-11,2021,633743,56,3,FS,R,hit_into_play,field_out,0.0,1.0
2021-06-11,2021,633743,73,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-12,2021,633725,4,1,CU,R,called_strike,,,
2021-06-12,2021,633725,4,2,SL,R,blocked_ball,,,
2021-06-12,2021,633725,4,3,CU,R,called_strike,,,
2021-06-12,2021,633725,4,4,CU,R,hit_into_play,field_out,0.0,1.0
2021-06-12,2021,633725,21,1,SL,R,ball,,,
2021-06-12,2021,633725,21,2,CU,R,called_strike,,,
2021-06-12,2021,633725,21,3,SL,R,hit_into_play,single,0.9,1.0
2021-06-12,2021,633725,35,1,SI,R,called_strike,,,
2021-06-12,2021,633725,35,2,SL,R,ball,,,
2021-06-12,2021,633725,35,3,SI,R,hit_into_play,force_out,0.0,1.0
2021-06-12,2021,633725,54,1,CU,R,called_strike,,,
2021-06-12,2021,633725,54,2,FF,R,swinging_strike,,,
2021-06-12,2021,633725,54,3,FF,R,foul,,,
2021-06-12,2021,633725,54,4,FF,R,hit_into_play,single,0.9,1.0
2021-06-12,2021,633725,70,1,SL,L,swinging_strike,,,
2021-06-12,2021,633725,70,2,FF,L,swinging_strike,,,
2021-06-12,2021,633725,70,3,FF,L,foul,,,
2021-06-12,2021,633725,70,4,CU,L,foul,,,
2021-06-12,2021,633725,70,5,FF,L,foul,,,
2021-06-12,2021,633725,70,6,CU,L,swinging_strike_blocked,strikeout,0.0,1.0
2021-06-13,2021,633690,4,1,SL,R,blocked_ball,,,
2021-06-13,2021,633690,4,2,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-13,2021,633690,20,1,SL,R,ball,,,
2021-06-13,2021,633690,20,2,SL,R,foul,,,
2021-06-13,2021,633690,20,3,FF,R,foul,,,
2021-06-13,2021,633690,20,4,SL,R,foul,,,
2021-06-13,2021,633690,20,5,KC,R,foul,,,
2021-06-13,2021,633690,20,6,FF,R,foul,,,
2021-06-13,2021,633690,20,7,KC,R,hit_into_play,single,0.9,1.0
2021-06-13,2021,633690,32,1,SL,R,foul,,,
2021-06-13,2021,633690,32,2,FF,R,foul,,,
2021-06-13,2021,633690,32,3,SL,R,swinging_strike,strikeout,0.0,1.0
2021-06-13,2021,633690,52,1,FC,R,called_strike,,,
2021-06-13,2021,633690,52,2,FC,R,foul,,,
2021-06-13,2021,633690,52,3,ST,R,foul,,,
2021-06-13,2021,633690,52,4,CU,R,swinging_strike,strikeout,0.0,1.0
2021-06-13,2021,633690,68,1,FF,R,called_strike,,,
2021-06-13,2021,633690,68,2,FF,R,hit_into_play,field_error,0.9,1.0
2021-06-14,2021,633716,9,1,SI,R,ball,,,
2021-06-14,2021,633716,9,2,FF,R,foul,,,
2021-06-14,2021,633716,9,3,FF,R,foul,,,
2021-06-14,2021,633716,9,4,SL,R,ball,,,
2021-06-14,2021,633716,9,5,SL,R,ball,,,
2021-06-14,2021,633716,9,6,FF,R,ball,walk,0.7,1.0
2021-06-14,2021,633716,27,1,FF,R,foul,,,
2021-06-14,2021,633716,27,2,FF,R,ball,,,
2021-06-14,2021,633716,27,3,FS,R,swinging_strike,,,
2021-06-14,2021,633716,27,4,SL,R,hit_into_play,field_out,0.0,1.0
2021-06-14,2021,633716,45,1,FF,R,ball,,,
2021-06-14,2021,633716,45,2,FF,R,ball,,,
2021-06-14,2021,633716,45,3,FF,R,called_strike,,,
2021-06-14,2021,633716,45,4,FF,R,hit_into_play,double,1.25,1.0
2021-06-14,2021,633716,62,1,FF,R,swinging_strike,,,
2021-06-14,2021,633716,62,2,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-15,2021,633626,6,1,SI,L,hit_into_play,double,1.25,1.0
2021-06-15,2021,633626,18,1,FF,L,called_strike,,,
2021-06-15,2021,633626,18,2,CH,L,ball,,,
2021-06-15,2021,633626,18,3,CH,L,foul,,,
2021-06-15,2021,633626,18,4,SL,L,foul,,,
2021-06-15,2021,633626,18,5,FF,L,ball,,,
2021-06-15,2021,633626,18,6,FF,L,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-06-15,2021,633626,34,1,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-15,2021,633626,49,1,FF,R,ball,,,
2021-06-15,2021,633626,49,2,FF,R,swinging_strike,,,
2021-06-15,2021,633626,49,3,FF,R,foul,,,
2021-06-15,2021,633626,49,4,CH,R,ball,,,
2021-06-15,2021,633626,49,5,ST,R,foul,,,
2021-06-15,2021,633626,49,6,FF,R,foul,,,
2021-06-15,2021,633626,49,7,ST,R,hit_into_play,single,0.9,1.0
2021-06-15,2021,633626,65,1,FF,R,foul,,,
2021-06-15,2021,633626,65,2,FF,R,ball,,,
2021-06-15,2021,633626,65,3,ST,R,hit_into_play,home_run,2.0,1.0
2021-06-16,2021,633658,14,1,FF,R,ball,,,
2021-06-16,2021,633658,14,2,FF,R,foul,,,
2021-06-16,2021,633658,14,3,FF,R,foul,,,
2021-06-16,2021,633658,14,4,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-16,2021,633658,40,1,FF,L,ball,,,
2021-06-16,2021,633658,40,2,FF,L,ball,,,
2021-06-16,2021,633658,40,3,FF,L,hit_into_play,double,1.25,1.0
2021-06-16,2021,633658,55,1,FC,R,hit_into_play,sac_fly,0.0,1.0
2021-06-17,2021,633697,7,1,CU,L,ball,,,
2021-06-17,2021,633697,7,2,FF,L,foul,,,
2021-06-17,2021,633697,7,3,FF,L,foul_tip,,,
2021-06-17,2021,633697,7,4,FF,L,foul,,,
2021-06-17,2021,633697,7,5,CU,L,hit_into_play,field_out,0.0,1.0
2021-06-17,2021,633697,22,1,CU,L,ball,,,
2021-06-17,2021,633697,22,2,FF,L,foul,,,
2021-06-17,2021,633697,22,3,FF,L,hit_into_play,force_out,0.0,1.0
2021-06-17,2021,633697,47,1,CU,L,foul,,,
2021-06-17,2021,633697,47,2,CH,L,ball,,,
2021-06-17,2021,633697,47,3,CU,L,hit_into_play,home_run,2.0,1.0
2021-06-17,2021,633697,63,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-18,2021,633615,10,1,FF,R,foul,,,
2021-06-18,2021,633615,10,2,FF,R,foul,,,
2021-06-18,2021,633615,10,3,CH,R,blocked_ball,,,
2021-06-18,2021,633615,10,4,FC,R,hit_into_play,single,0.9,1.0
2021-06-18,2021,633615,26,1,FC,R,called_strike,,,
2021-06-18,2021,633615,26,2,FF,R,foul,,,
2021-06-18,2021,633615,26,3,CH,R,ball,,,
2021-06-18,2021,633615,26,4,FF,R,ball,,,
2021-06-18,2021,633615,26,5,CH,R,foul,,,
2021-06-18,2021,633615,26,6,FF,R,foul,,,
2021-06-18,2021,633615,26,7,FF,R,foul,,,
2021-06-18,2021,633615,26,8,FC,R,hit_into_play,double,1.25,1.0
2021-06-18,2021,633615,38,1,FF,R,ball,,,
2021-06-18,2021,633615,38,2,FC,R,hit_into_play,single,0.9,1.0
2021-06-18,2021,633615,59,1,FF,R,foul,,,
2021-06-18,2021,633615,59,2,ST,R,called_strike,,,
2021-06-18,2021,633615,59,3,ST,R,ball,,,
2021-06-18,2021,633615,59,4,ST,R,swinging_strike,strikeout,0.0,1.0
2021-06-19,2021,633661,6,1,SI,L,ball,,,
2021-06-19,2021,633661,6,2,SI,L,foul,,,
2021-06-19,2021,633661,6,3,SI,L,ball,,,
2021-06-19,2021,633661,6,4,SI,L,ball,,,
2021-06-19,2021,633661,6,5,SI,L,hit_into_play,field_out,0.0,1.0
2021-06-19,2021,633661,24,1,FC,L,ball,,,
2021-06-19,2021,633661,24,2,CH,L,ball,,,
2021-06-19,2021,633661,24,3,SI,L,foul,,,
2021-06-19,2021,633661,24,4,SI,L,foul,,,
2021-06-19,2021,633661,24,5,CH,L,foul,,,
2021-06-19,2021,633661,24,6,CH,L,ball,,,
2021-06-19,2021,633661,24,7,SI,L,blocked_ball,walk,0.7,1.0
2021-06-19,2021,633661,41,1,SI,L,ball,,,
2021-06-19,2021,633661,41,2,FC,L,called_strike,,,
2021-06-19,2021,633661,41,3,FC,L,swinging_strike,,,
2021-06-19,2021,633661,41,4,CH,L,hit_into_play,single,0.9,1.0
2021-06-19,2021,633661,58,1,FF,R,ball,,,
2021-06-19,2021,633661,58,2,FF,R,foul,,,
2021-06-19,2021,633661,58,3,SL,R,foul,,,
2021-06-19,2021,633661,58,4,SL,R,called_strike,strikeout,0.0,1.0
2021-06-20,2021,633554,10,1,FF,L,ball,,,
2021-06-20,2021,633554,10,2,FF,L,foul,,,
2021-06-20,2021,633554,10,3,FF,L,foul,,,
2021-06-20,2021,633554,10,4,SL,L,ball,,,
2021-06-20,2021,633554,10,5,SL,L,ball,,,
2021-06-20,2021,633554,10,6,FF,L,ball,walk,0.7,1.0
2021-06-20,2021,633554,26,1,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-20,2021,633554,49,1,SI,R,foul,,,
2021-06-20,2021,633554,49,2,SL,R,hit_into_play,home_run,2.0,1.0
2021-06-20,2021,633554,65,1,FF,R,swinging_strike,,,
2021-06-20,2021,633554,65,2,FF,R,foul,,,
2021-06-20,2021,633554,65,3,FF,R,ball,,,
2021-06-20,2021,633554,65,4,SL,R,ball,,,
2021-06-20,2021,633554,65,5,FF,R,ball,,,
2021-06-20,2021,633554,65,6,FF,R,foul,,,
2021-06-20,2021,633554,65,7,SL,R,swinging_strike_blocked,strikeout,0.0,1.0
2021-06-22,2021,633528,11,1,SI,L,hit_into_play,field_out,0.0,1.0
2021-06-22,2021,633528,26,1,CH,L,ball,,,
2021-06-22,2021,633528,26,2,CH,L,called_strike,,,
2021-06-22,2021,633528,26,3,FC,L,blocked_ball,,,
2021-06-22,2021,633528,26,4,SI,L,ball,,,
2021-06-22,2021,633528,26,5,KC,L,hit_into_play,field_out,0.0,1.0
2021-06-22,2021,633528,42,1,CH,L,called_strike,,,
2021-06-22,2021,633528,42,2,FF,L,foul,,,
2021-06-22,2021,633528,42,3,FC,L,foul,,,
2021-06-22,2021,633528,42,4,KC,L,swinging_strike_blocked,strikeout,0.0,1.0
2021-06-23,2021,633614,12,1,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-23,2021,633614,35,1,SL,R,ball,,,
2021-06-23,2021,633614,35,2,SL,R,foul,,,
2021-06-23,2021,633614,35,3,SI,R,ball,,,
2021-06-23,2021,633614,35,4,SL,R,foul,,,
2021-06-23,2021,633614,35,5,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-23,2021,633614,50,1,FF,R,called_strike,,,
2021-06-23,2021,633614,50,2,SI,R,swinging_strike,,,
2021-06-23,2021,633614,50,3,KC,R,swinging_strike,strikeout,0.0,1.0
2021-06-23,2021,633614,68,1,SL,R,ball,,,
2021-06-23,2021,633614,68,2,SL,R,ball,,,
2021-06-23,2021,633614,68,3,FF,R,called_strike,,,
2021-06-23,2021,633614,68,4,FF,R,ball,,,
2021-06-23,2021,633614,68,5,FF,R,ball,walk,0.7,1.0
2021-06-25,2021,633620,3,1,CH,L,ball,,,
2021-06-25,2021,633620,3,2,FF,L,called_strike,,,
2021-06-25,2021,633620,3,3,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-25,2021,633620,19,1,SL,L,ball,,,
2021-06-25,2021,633620,19,2,FF,L,ball,,,
2021-06-25,2021,633620,19,3,FF,L,ball,,,
2021-06-25,2021,633620,19,4,FF,L,called_strike,,,
2021-06-25,2021,633620,19,5,FF,L,ball,walk,0.7,1.0
2021-06-25,2021,633620,34,1,CH,L,swinging_strike,,,
2021-06-25,2021,633620,34,2,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-25,2021,633620,47,1,CU,R,called_strike,,,
2021-06-25,2021,633620,47,2,CU,R,hit_into_play,field_out,0.0,1.0
2021-06-25,2021,633620,66,1,SL,R,foul,,,
2021-06-25,2021,633620,66,2,FF,R,ball,,,
2021-06-25,2021,633620,66,3,CH,R,foul,,,
2021-06-25,2021,633620,66,4,SL,R,hit_into_play,single,0.9,1.0
2021-06-25,2021,633620,81,1,FF,R,foul_tip,,,
2021-06-25,2021,633620,81,2,FF,R,foul,,,
2021-06-25,2021,633620,81,3,SL,R,swinging_strike,strikeout,0.0,1.0
2021-06-26,2021,633501,7,1,FC,R,foul,,,
2021-06-26,2021,633501,7,2,FF,R,foul,,,
2021-06-26,2021,633501,7,3,FC,R,called_strike,strikeout,0.0,1.0
2021-06-26,2021,633501,22,1,FC,L,ball,,,
2021-06-26,2021,633501,22,2,CH,L,hit_into_play,force_out,0.0,1.0
2021-06-26,2021,633501,41,1,CH,L,called_strike,,,
2021-06-26,2021,633501,41,2,CH,L,hit_into_play,home_run,2.0,1.0
2021-06-26,2021,633501,59,1,FC,L,hit_into_play,field_out,0.0,1.0
2021-06-27,2021,633499,11,1,FC,R,ball,,,
2021-06-27,2021,633499,11,2,FF,R,called_strike,,,
2021-06-27,2021,633499,11,3,FF,R,ball,,,
2021-06-27,2021,633499,11,4,FF,R,ball,,,
2021-06-27,2021,633499,11,5,FF,R,hit_into_play,field_out,0.0,1.0
2021-06-27,2021,633499,24,1,CU,R,blocked_ball,,,
2021-06-27,2021,633499,24,2,SI,R,hit_into_play,field_out,0.0,1.0
2021-06-27,2021,633499,52,1,SL,R,called_strike,,,
2021-06-27,2021,633499,52,2,SL,R,swinging_strike_blocked,,,
2021-06-27,2021,633499,52,3,FF,R,called_strike,strikeout,0.0,1.0
2021-06-27,2021,633499,64,1,SL,R,called_strike,,,
2021-06-27,2021,633499,64,2,FF,R,swinging_strike,,,
2021-06-27,2021,633499,64,3,FF,R,foul,,,
2021-06-27,2021,633499,64,4,SL,R,hit_into_play,field_out,0.0,1.0
2021-06-29,2021,633497,4,1,FF,L,foul,,,
2021-06-29,2021,633497,4,2,SL,L,called_strike,,,
2021-06-29,2021,633497,4,3,FF,L,foul,,,
2021-06-29,2021,633497,4,4,FF,L,foul,,,
2021-06-29,2021,633497,4,5,SL,L,swinging_strike_blocked,strikeout,0.0,1.0
2021-06-29,2021,633497,29,1,KC,L,swinging_strike,,,
2021-06-29,2021,633497,29,2,SL,L,ball,,,
2021-06-29,2021,633497,29,3,FF,L,ball,,,
2021-06-29,2021,633497,29,4,FF,L,foul,,,
2021-06-29,2021,633497,29,5,FF,L,swinging_strike,strikeout,0.0,1.0
2021-06-29,2021,633497,47,1,FF,L,hit_into_play,home_run,2.0,1.0
2021-06-29,2021,633497,70,1,FF,R,ball,,,
2021-06-29,2021,633497,70,2,FF,R,foul,,,
2021-06-29,2021,633497,70,3,CH,R,ball,,,
2021-06-29,2021,633497,70,4,FC,R,hit_into_play,double,1.25,1.0
2021-06-30,2021,633445,3,1,SI,L,foul,,,
2021-06-30,2021,633445,3,2,CH,L,foul,,,
2021-06-30,2021,633445,3,3,SI,L,foul,,,
2021-06-30,2021,633445,3,4,CU,L,foul,,,
2021-06-30,2021,633445,3,5,SI,L,ball,,,
2021-06-30,2021,633445,3,6,CU,L,ball,,,
2021-06-30,2021,633445,3,7,CH,L,hit_into_play,field_out,0.0,1.0
2021-06-30,2021,633445,22,1,CU,L,foul,,,
2021-06-30,2021,633445,22,2,SI,L,ball,,,
2021-06-30,2021,633445,22,3,CH,L,foul,,,
2021-06-30,2021,633445,22,4,CH,L,foul,,,
2021-06-30,2021,633445,22,5,SI,L,foul_tip,strikeout,0.0,1.0
2021-06-30,2021,633445,42,1,FF,R,called_strike,,,
2021-06-30,2021,633445,42,2,FF,R,hit_into_play,single,0.9,1.0
2021-06-30,2021,633445,61,1,FF,L,hit_into_play,field_out,0.0,1.0
2021-06-30,2021,633445,78,1,FF,R,ball,,,
2021-06-30,2021,633445,78,2,SL,R,hit_into_play,field_out,0.0,1.0
2021-07-01,2021,633456,4,1,CU,L,swinging_strike,,,
2021-07-01,2021,633456,4,2,FF,L,ball,,,
2021-07-01,2021,633456,4,3,FC,L,foul,,,
2021-07-01,2021,633456,4,4,FF,L,hit_into_play,sac_fly,0.0,1.0
2021-07-01,2021,633456,20,1,CU,L,foul,,,
2021-07-01,2021,633456,20,2,FF,L,called_strike,,,
2021-07-01,2021,633456,20,3,FC,L,foul,,,
2021-07-01,2021,633456,20,4,CH,L,hit_into_play,field_out,0.0,1.0
2021-07-01,2021,633456,37,1,CU,R,ball,,,
2021-07-01,2021,633456,37,2,SI,R,called_strike,,,
2021-07-01,2021,633456,37,3,SI,R,foul,,,
2021-07-01,2021,633456,37,4,CU,R,hit_into_play,field_out,0.0,1.0
2021-07-01,2021,633456,52,1,SI,R,ball,,,
2021-07-01,2021,633456,52,2,SI,R,ball,,,
2021-07-01,2021,633456,52,3,SI,R,called_strike,,,
2021-07-01,2021,633456,52,4,SI,R,ball,,,
2021-07-01,2021,633456,52,5,SI,R,called_strike,,,
2021-07-01,2021,633456,52,6,SI,R,foul,,,
2021-07-01,2021,633456,52,7,SI,R,hit_into_play,single,0.9,1.0
2021-07-01,2021,633456,70,1,SI,R,called_strike,,,
2021-07-01,2021,633456,70,2,FC,R,ball,,,
2021-07-01,2021,633456,70,3,FC,R,foul,,,
2021-07-01,2021,633456,70,4,FC,R,swinging_strike,strikeout,0.0,1.0
2021-07-02,2021,633511,10,1,SI,R,foul_tip,,,
2021-07-02,2021,633511,10,2,SI,R,swinging_strike,,,
2021-07-02,2021,633511,10,3,SI,R,foul,,,
2021-07-02,2021,633511,10,4,SI,R,hit_into_play,single,0.9,1.0
2021-07-02,2021,633511,28,1,CU,R,ball,,,
2021-07-02,2021,633511,28,2,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2021-07-02,2021,633511,46,1,FC,R,called_strike,,,
2021-07-02,2021,633511,46,2,SL,R,hit_into_play,field_out,0.0,1.0
2021-07-02,2021,633511,58,1,FF,L,called_strike,,,
2021-07-02,2021,633511,58,2,SI,L,foul,,,
2021-07-02,2021,633511,58,3,CH,L,ball,,,
2021-07-02,2021,633511,58,4,CH,L,hit_into_play,single,0.9,1.0
2021-07-02,2021,633511,76,1,FF,L,ball,,,
