pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,season
SL,2025-06-14,89.1,2.22,5.92,"Matsui, Yuki",553993,673513,,ball,,,,,14.0,,R,R,L,AZ,SD,B,,,2,1,2025,-0.16,0.73,0.2585019710255348,1.2252425642048432,,,,2,6,Bot,,,,,,,-4.427523041730988,-129.64183507376717,-6.9856088908652865,-0.9160532246999856,27.547707404943655,-22.668365146396937,3.48999943840931,1.62305777497605,,,,88.3,2647.0,5.8,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.66,,,,,,,,46,4,Slider,3,1,3,1,1,3,3,1,Standard,Standard,175.0,0.002,0.117,,,,,-0.117,,2,2,0.823,0.823,29,33,30,34,1,2,3.0,1.0,3.0,1.0,2.15,-0.16,0.16,48.6,,,,,,2025
FS,2025-06-14,84.4,2.18,5.99,"Matsui, Yuki",553993,673513,,ball,,,,,13.0,,R,R,L,AZ,SD,B,,,1,1,2025,0.62,0.33,-0.0975815850053024,1.1941059856834415,,,,2,6,Bot,,,,,,,-6.495080878884288,-122.5811359508602,-5.34106713459051,7.607768920124799,26.33072719963979,-27.96647253625295,3.54303229898103,1.57000099159304,,,,83.5,1063.0,6.0,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.48,,,,,,,,46,3,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,111.0,0.001,0.053,,,,,-0.053,,2,2,0.822,0.822,29,33,30,34,1,2,3.0,1.0,3.0,1.0,2.91,0.62,-0.62,54.8,,,,,,2025
FS,2025-06-14,85.3,2.19,6.03,"Matsui, Yuki",553993,673513,,ball,,,,,14.0,,R,R,L,AZ,SD,B,,,0,1,2025,0.83,0.09,0.9783589559060584,1.6867436510321472,,,,2,6,Bot,,,,,,,-4.499669066906885,-124.16877370061556,-4.089617405806953,9.51178372489201,24.036580568616856,-30.678120173929035,3.54305563570466,1.62308300516503,,,,85.0,965.0,6.0,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.51,,,,,,,,46,2,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,121.0,0.001,0.027,,,,,-0.027,,2,2,0.821,0.821,29,33,30,34,1,2,3.0,1.0,3.0,1.0,3.04,0.83,-0.83,54.9,,,,,,2025
SL,2025-06-14,86.6,2.11,5.95,"Matsui, Yuki",553993,673513,,called_strike,,,,,6.0,,R,R,L,AZ,SD,S,,,0,0,2025,-0.3,0.64,0.4424887123509655,2.470844010211229,,,,2,6,Bot,,,,,,,-3.346302169251516,-126.1578234973154,-3.4331703798078266,-2.5479692217390646,24.838045397047885,-24.83976788987412,3.38389813470135,1.56999905891338,,,,86.1,2678.0,5.9,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.64,,,,,,,,46,1,Slider,3,1,3,1,1,3,3,1,Standard,Standard,182.0,-0.001,-0.043,,,,,0.043,,2,2,0.822,0.822,29,33,30,34,1,2,3.0,1.0,3.0,1.0,2.38,-0.3,0.3,56.5,,,,,,2025
SL,2025-06-14,89.3,1.97,6.1,"Matsui, Yuki",647304,673513,field_out,hit_into_play,,,,,5.0,Josh Naylor flies out to left fielder Gavin Sheets.,R,L,L,AZ,SD,X,7.0,fly_ball,0,0,2025,0.01,0.68,0.2345477524400673,2.052221546139936,,,,1,6,Bot,71.06,87.05,,,,,-4.241463334865209,-130.0174897200344,-5.3547673872153005,1.0028167847662008,26.49455996037191,-23.55146073395341,3.22,1.52,310.0,94.4,41.0,88.5,2692.0,5.7,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.78,0.03,0.052,0.0,1.0,0.0,0.0,3.0,45,1,Slider,3,1,3,1,1,3,3,1,Infield shade,Standard,174.0,-0.01,-0.254,71.9,7.4,,0.095,0.254,94.4,2,2,0.832,0.832,29,28,30,28,1,2,3.0,1.0,3.0,1.0,2.17,0.01,0.01,54.0,5.3508964714677605,-5.169398050509032,38.457350724972294,31.9695626879898,24.314143420602804,2025
FS,2025-06-14,83.5,2.15,6.02,"Matsui, Yuki",672695,673513,field_out,hit_into_play,,,,,8.0,"Geraldo Perdomo grounds out, third baseman Manny Machado to first baseman Luis Arraez.",R,R,L,AZ,SD,X,5.0,ground_ball,1,2,2025,0.7,0.23,0.2641422003819553,1.6107863123036714,,,,0,6,Bot,109.2,167.75,,,,,-5.674801740110368,-121.49765075960748,-4.101338418205236,8.068876295888726,25.25580165777551,-29.275786918200986,3.51,1.61,2.0,87.2,-34.0,82.7,1152.0,5.9,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.62,0.045,0.044,0.0,1.0,0.0,0.0,2.0,44,4,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,114.0,-0.009,-0.189,69.5,6.8,,0.045,0.189,88.0,2,2,0.841,0.841,29,25,30,26,1,2,3.0,1.0,3.0,1.0,3.06,0.7,-0.7,60.0,-5.9391320539905195,7.953032920953929,36.492122525789696,36.56565110845294,24.5137705348239,2025
FF,2025-06-14,92.9,1.92,6.2,"Matsui, Yuki",672695,673513,,foul,,,,,2.0,,R,R,L,AZ,SD,S,,,1,1,2025,0.43,1.74,0.2009044719661802,3.4725394080909253,,,,0,6,Bot,,,,,,,-5.303141605477209,-135.16699776328088,-4.9570407574026625,6.50150833452513,30.122615097659832,-10.025823761560424,3.51,1.61,249.0,79.5,48.0,92.1,2438.0,5.9,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.65,,,,,,,,44,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,159.0,-0.003,-0.061,64.6,6.0,,,0.061,88.0,2,2,0.844,0.844,29,25,30,26,1,2,3.0,1.0,3.0,1.0,0.91,0.43,-0.43,58.9,0.5859985549010645,15.823160886103985,30.45586367173564,36.95727732899435,24.39774979597678,2025
SL,2025-06-14,87.3,2.02,6.03,"Matsui, Yuki",672695,673513,,called_strike,,,,,9.0,,R,R,L,AZ,SD,S,,,1,0,2025,-0.25,0.53,0.4734086600180563,1.6541328579751595,,,,0,6,Bot,,,,,,,-3.1892847569910425,-127.0329332824166,-5.421089575648144,-2.0151530632497248,25.704861708899926,-25.55767752425116,3.66780229574394,1.66262700283995,,,,86.4,2700.0,5.7,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.79,,,,,,,,44,2,Slider,3,1,3,1,1,3,3,1,Standard,Standard,186.0,-0.003,-0.05,,,,,0.05,,2,2,0.847,0.847,29,25,30,26,1,2,3.0,1.0,3.0,1.0,2.46,-0.25,0.25,52.1,,,,,,2025
FF,2025-06-14,93.0,2.07,6.18,"Matsui, Yuki",672695,673513,,ball,,,,,3.0,,R,R,L,AZ,SD,B,,,0,0,2025,0.43,1.52,0.7640933880998594,3.422454806889601,,,,0,6,Bot,,,,,,,-4.251662961794523,-135.41758021745912,-4.602205858749863,6.191323583134776,29.364119349599225,-12.618298551282145,3.64815563240596,1.69556263842796,,,,92.3,2472.0,5.8,777515,553869,650333,630105,592518,593428,657757,701538,665487,54.67,,,,,,,,44,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,158.0,0.002,0.041,,,,,-0.041,,2,2,0.845,0.845,29,25,30,26,1,2,3.0,1.0,3.0,1.0,1.11,0.43,-0.43,55.1,,,,,,2025
FS,2025-06-11,83.8,2.0,6.03,"Matsui, Yuki",518692,673513,strikeout,swinging_strike,,,,,14.0,Freddie Freeman strikes out swinging.,R,L,L,SD,LAD,S,2.0,,1,2,2025,0.59,0.21,0.5060249746190741,1.01863791312408,,,605141.0,2,7,Top,,,,,,,-4.590779713412505,-121.85904454066602,-5.550860296629622,6.801193562587462,24.46254076971903,-29.124444868742984,3.77,1.86,,,,83.3,1150.0,6.0,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.47,,0.0,0.0,1.0,0.0,0.0,,54,4,Split-Finger,2,4,4,2,4,2,4,2,Infield shade,Standard,133.0,0.012,-0.183,64.1,8.1,2.26069368,,0.183,,-2,2,0.209,0.791,29,35,30,36,1,3,2.0,1.0,3.0,2.0,3.04,0.59,0.59,65.0,29.62238951005964,-25.568018471777098,54.73530422164933,33.57295011554204,41.8721549903652,2025
FS,2025-06-11,84.1,1.99,6.01,"Matsui, Yuki",518692,673513,,swinging_strike,,,,,14.0,,R,L,L,SD,LAD,S,,,1,1,2025,1.02,0.15,0.8093847523120139,1.4149894257289253,,,605141.0,2,7,Top,,,,,,,-4.739832669803263,-122.33567184723908,-4.513719121056044,11.215761015151166,25.209943913718103,-29.92769241667383,3.77,1.86,,,,83.5,1000.0,6.0,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.48,,,,,,,,54,3,Split-Finger,2,4,4,2,4,2,4,2,Infield shade,Standard,123.0,0.004,-0.073,71.4,8.0,0.343366512,,0.073,,-2,2,0.205,0.795,29,35,30,36,1,3,2.0,1.0,3.0,2.0,3.08,1.02,1.02,56.5,26.344036549761174,-16.947031797774788,52.40800453102868,31.12492388241784,34.89786162269114,2025
SL,2025-06-11,87.0,2.03,5.96,"Matsui, Yuki",518692,673513,,foul,,,,,13.0,,R,L,L,SD,LAD,S,,,1,0,2025,-0.42,0.56,-0.8624602023391572,2.109344029671504,,,605141.0,2,7,Top,,,,,,,-6.027317558121719,-126.671183566295,-4.192508722435385,-3.379989198652567,24.96907613868385,-25.53750619236591,3.77,1.86,5.0,73.1,-19.0,86.4,2585.0,5.8,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.72,,,,,,,,54,2,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,194.0,0.002,-0.05,49.3,6.8,,,0.05,88.0,-2,2,0.203,0.797,29,35,30,36,1,3,2.0,1.0,3.0,2.0,2.44,-0.42,-0.42,50.4,10.0067134947822,14.382407794047788,40.35301691456763,52.36429162118078,19.176572894827466,2025
SL,2025-06-11,86.7,1.8,5.92,"Matsui, Yuki",518692,673513,,blocked_ball,,,,,13.0,,R,L,L,SD,LAD,B,,,0,0,2025,-0.05,0.62,-1.1766983394855646,-0.6615293570992506,,,605141.0,2,7,Top,,,,,,,-6.957608663592212,-125.6848350985461,-10.62246802904228,1.007401645242992,26.944931855391424,-23.561036348672182,3.83456076031345,1.90465426599344,,,,85.8,2366.0,6.0,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.48,,,,,,,,54,1,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,160.0,-0.001,0.035,,,,,-0.035,,-2,2,0.204,0.796,29,35,30,36,1,3,2.0,1.0,3.0,2.0,2.45,-0.05,-0.05,54.0,,,,,,2025
FS,2025-06-11,86.5,2.14,5.95,"Matsui, Yuki",605141,673513,single,hit_into_play,,,,,6.0,Mookie Betts singles on a ground ball to left fielder Gavin Sheets.,R,R,L,SD,LAD,X,7.0,ground_ball,0,1,2025,0.63,0.3,0.6074602317066325,2.151196774029334,,,,2,7,Top,87.96,128.47,,,,,-4.8993646533217525,-125.8893615701578,-3.4473505887691864,7.71048495127738,25.660881212529336,-28.500452095094435,3.22,1.56,100.0,100.7,5.0,86.0,1136.0,6.0,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.53,0.595,0.552,0.9,1.0,1.0,0.0,4.0,53,2,Split-Finger,2,4,4,2,4,2,4,2,Standard,Standard,126.0,-0.009,0.368,70.9,7.2,,0.683,-0.368,100.7,-2,2,0.213,0.787,29,32,30,33,1,3,2.0,1.0,3.0,2.0,2.75,0.63,-0.63,52.8,10.13458388782742,1.2493838257817202,34.53693712678921,42.13937242893661,33.58316738129906,2025
FS,2025-06-11,85.4,1.98,5.94,"Matsui, Yuki",605141,673513,,swinging_strike,,,,,14.0,,R,R,L,SD,LAD,S,,,0,0,2025,1.1,0.08,0.6650077442838231,0.5410294345188507,,,,2,7,Top,,,,,,,-5.297692741979924,-124.1343433970677,-6.474457793872524,12.464642958854288,27.57702395934863,-30.159053617225013,3.22,1.56,,,,84.7,1136.0,6.2,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.33,,,,,,,,53,1,Split-Finger,2,4,4,2,4,2,4,2,Standard,Standard,122.0,0.001,-0.043,68.4,8.1,4.939161996,,0.043,,-2,2,0.212,0.788,29,32,30,33,1,3,2.0,1.0,3.0,2.0,3.08,1.1,-1.1,53.3,21.40429172426832,-15.210503071620735,42.995051441569984,43.11193414426647,43.37884427178767,2025
SL,2025-06-11,85.8,1.92,5.95,"Matsui, Yuki",660271,673513,strikeout,swinging_strike,,,,,13.0,Shohei Ohtani strikes out swinging.,R,L,L,SD,LAD,S,2.0,,1,2,2025,-0.75,0.23,-1.0738262458933747,1.2941152987167346,,,,1,7,Top,,,,,,,-5.517508280050786,-124.65234619056822,-5.023284725253835,-6.35765468972589,29.74107828804133,-28.86094752958031,3.59,1.67,,,,84.2,2907.0,5.8,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.72,,0.0,0.0,1.0,0.0,0.0,,52,4,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,281.0,0.008,-0.18,65.0,9.0,13.15651638,,0.18,,-2,2,0.204,0.796,29,30,30,31,1,3,2.0,1.0,3.0,2.0,2.93,-0.75,-0.75,59.3,27.58370258959563,-35.36804514908924,37.10002999524543,52.3071714720295,53.00915001189461,2025
SL,2025-06-11,84.8,1.9,6.02,"Matsui, Yuki",660271,673513,,ball,,,,,13.0,,R,L,L,SD,LAD,B,,,0,2,2025,-0.99,0.23,-1.9267065486832673,1.5549206986324355,,,,1,7,Top,,,,,,,-6.916325280300708,-123.23068574792144,-4.4537258185894935,-8.47666492804788,27.25286472809685,-29.07266195637016,3.59076862615396,1.65330478162019,,,,83.8,2780.0,6.0,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.52,,,,,,,,52,3,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,305.0,-0.001,0.017,,,,,-0.017,,-2,2,0.205,0.795,29,30,30,31,1,3,2.0,1.0,3.0,2.0,2.98,-0.99,-0.99,54.0,,,,,,2025
SL,2025-06-11,84.5,1.87,5.98,"Matsui, Yuki",660271,673513,,swinging_strike,,,,,13.0,,R,L,L,SD,LAD,S,,,0,1,2025,-0.65,0.08,-1.2669209045867722,1.477119059705622,,,,1,7,Top,,,,,,,-5.919169183627454,-122.79945301804048,-4.138497975345798,-5.1374056756228414,28.496753554059502,-30.60874106062283,3.59,1.67,,,,82.9,2917.0,5.7,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.83,,,,,,,,52,2,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,321.0,0.002,-0.052,64.8,9.2,11.724154596,,0.052,,-2,2,0.203,0.797,29,30,30,31,1,3,2.0,1.0,3.0,2.0,3.16,-0.65,-0.65,55.5,28.540302029678763,-33.436601638657386,35.03268441617047,55.16861952359362,46.48591370625429,2025
SI,2025-06-11,91.3,2.01,5.96,"Matsui, Yuki",660271,673513,,swinging_strike,,,,,9.0,,R,L,L,SD,LAD,S,,,0,0,2025,1.16,0.9,0.7649343126644066,1.6950973448193507,,,,1,7,Top,,,,,,,-5.587608466326137,-132.69420098695838,-6.676354316402815,14.924370783370335,31.526064442353498,-20.216255754228044,3.59,1.67,,,,90.2,2123.0,5.9,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.59,,,,,,,,52,1,Sinker,2,4,4,2,4,2,4,2,Infield shade,Standard,156.0,0.002,-0.039,77.2,8.4,1.47312438,,0.039,,-2,2,0.201,0.799,29,30,30,31,1,3,2.0,1.0,3.0,2.0,1.86,1.16,1.16,51.7,18.875163865479525,-8.375921723760095,42.71629625460688,31.84809231180963,32.087391116378484,2025
SL,2025-06-11,88.1,1.95,6.02,"Matsui, Yuki",808975,673513,field_out,hit_into_play,,,,,2.0,Hyeseong Kim flies out to center fielder Jackson Merrill.,R,L,L,SD,LAD,X,8.0,fly_ball,1,2,2025,-0.13,0.76,-0.2062183299584231,3.08789674232171,,,,0,7,Top,120.98,72.46,,,,,-4.910751654458747,-128.12997583391373,-2.547388327637727,-0.3883027223543047,28.141875927466664,-23.45649337423611,2.97,1.39,315.0,88.1,32.0,87.0,2546.0,5.7,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.75,0.02,0.029,0.0,1.0,0.0,0.0,3.0,51,4,Slider,2,4,4,2,4,2,4,2,Infield shade,Standard,175.0,0.011,-0.189,66.5,6.5,,0.051,0.189,88.1,-2,2,0.19,0.81,29,26,30,26,1,2,2.0,1.0,3.0,3.0,2.19,-0.13,-0.13,54.3,7.095590631756815,-3.591856925878041,32.2312042697798,36.73760850656133,29.467700089198637,2025
FF,2025-06-11,92.4,1.67,6.06,"Matsui, Yuki",808975,673513,,ball,,,,,13.0,,R,L,L,SD,LAD,B,,,0,2,2025,-0.04,1.51,-1.5677352334450498,1.0959980741816582,,,,0,7,Top,,,,,,,-8.07827491321347,-134.05356348508096,-10.007542293176863,1.272503335915192,28.871568646044537,-11.928534651847668,2.97088648833694,1.35630920395495,,,,91.5,2407.0,5.9,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.59,,,,,,,,51,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shade,Standard,166.0,-0.001,0.024,,,,,-0.024,,-2,2,0.191,0.809,29,26,30,26,1,2,2.0,1.0,3.0,3.0,1.17,-0.04,-0.04,62.8,,,,,,2025
ST,2025-06-11,80.7,1.86,6.12,"Matsui, Yuki",808975,673513,,foul,,,,,1.0,,R,L,L,SD,LAD,S,,,0,1,2025,-0.97,0.07,-0.4754295361278224,3.0815494351313544,,,,0,7,Top,,,,,,,-3.3075684392921993,-117.33975543774204,-0.1277586058680307,-8.081234033821596,26.23829016699601,-31.750863244417456,2.97,1.39,168.0,66.6,24.0,79.0,2839.0,5.6,777543,455117,650333,630105,592518,578428,657757,701538,665487,54.91,,,,,,,,51,2,Sweeper,2,4,4,2,4,2,4,2,Infield shade,Standard,313.0,0.004,-0.055,65.7,7.0,,,0.055,88.0,-2,2,0.187,0.813,29,26,30,26,1,2,2.0,1.0,3.0,3.0,3.49,-0.97,-0.97,54.4,15.245423284465058,-3.764088428198419,31.75071482488517,40.403553743255415,26.5552294808506,2025
