pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year,is_swing,is_whiff,is_strike
FC,2024-10-28,90.0,-1.14,5.65,"Buehler, Walker",624431,621111,field_out,hit_into_play,,,,,3.0,"Jose Trevino grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",W,R,R,NYY,LAD,X,5.0,ground_ball,3,2,2024,0.9,0.84,0.710690412482379,3.0783457969224237,,,,1,5,Bot,110.98,164.89,,,,,2.7124213927908527,-131.16082434265513,-2.232484426749731,9.811461594298589,26.728701184768234,-22.233684547711903,3.12,1.49,2.0,64.4,-62.0,90.8,2488.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.86,0.234,0.211,0.0,1.0,0.0,0.0,2.0,40,7,Cutter,0,3,0,3,3,0,0,3,Strategic,Standard,166.0,-0.022,-0.332,69.5,6.8,,0.234,0.332,88.0,-3,-3,0.17,0.17,29,31,30,32,2,1,12.0,2.0,2.0,,1.96,-0.9,-0.9,46.6,12.603678213880576,4.102176391806452,12.315642204857737,49.15326808291149,32.35672352488493,2024,True,False,True
FF,2024-10-28,95.2,-1.16,5.61,"Buehler, Walker",624431,621111,,foul,,,,,4.0,,W,R,R,NYY,LAD,S,,,3,2,2024,-0.22,1.5,-0.457055997018325,2.168521075182298,,,,1,5,Bot,,,,,,,2.3581595010231684,-138.49695941714165,-6.752505403647472,-3.404907822747984,33.251696235277365,-11.540577143507326,3.12,1.49,208.0,72.9,46.0,95.4,2331.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.91,,,,,,,,40,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,205.0,0.0,0.0,69.1,6.8,,,0.0,88.0,-3,-3,0.17,0.17,29,31,30,32,2,1,12.0,2.0,2.0,,1.03,0.22,0.22,42.1,1.1552165753512529,-7.226520779790021,27.2408194378848,35.502674639135755,31.540807348487046,2024,True,False,True
FF,2024-10-28,95.1,-1.17,5.5,"Buehler, Walker",624431,621111,,ball,,,,,12.0,,W,R,R,NYY,LAD,B,,,2,2,2024,-0.27,1.38,1.0148105790159876,2.5947182097236547,,,,1,5,Bot,,,,,,,6.37287434924613,-138.25365097876372,-5.0287689660381245,-5.006886096118007,34.21928857725988,-13.527366120681444,3.10575588982492,1.47574879414841,,,,95.3,2291.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.8,,,,,,,,40,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,204.0,0.008,0.108,,,,,-0.108,,-3,-3,0.162,0.162,29,31,30,32,2,1,12.0,2.0,2.0,,1.16,0.27,0.27,45.5,,,,,,2024,False,False,False
ST,2024-10-28,82.9,-1.3,5.44,"Buehler, Walker",624431,621111,,ball,,,,,14.0,,W,R,R,NYY,LAD,B,,,1,2,2024,1.7,0.23,1.255013497016099,0.518885137570523,,,,1,5,Bot,,,,,,,2.5286806534327453,-120.66383258049274,-5.206334073746343,15.953219881365236,25.22069387750456,-29.066875171990485,3.10575364666703,1.50425527562868,,,,83.4,2752.0,6.8,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.72,,,,,,,,40,4,Sweeper,0,3,0,3,3,0,0,3,Strategic,Standard,70.0,0.002,0.043,,,,,-0.043,,-3,-3,0.16,0.16,29,31,30,32,2,1,12.0,2.0,2.0,,3.1,-1.7,-1.7,46.5,,,,,,2024,False,False,False
FF,2024-10-28,94.5,-1.32,5.53,"Buehler, Walker",624431,621111,,called_strike,,,,,7.0,,W,R,R,NYY,LAD,S,,,1,1,2024,-0.51,1.53,-0.4989491555138998,1.9939972586826649,,,,1,5,Bot,,,,,,,3.2816747162884576,-137.3625417135901,-6.897031506290667,-7.155076755622197,33.966833260361796,-11.502414220367156,3.10575360418856,1.50425311829072,,,,94.4,2369.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.93,,,,,,,,40,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,201.0,-0.004,-0.061,,,,,0.061,,-3,-3,0.164,0.164,29,31,30,32,2,1,12.0,2.0,2.0,,1.05,0.51,0.51,42.5,,,,,,2024,False,False,True
FF,2024-10-28,92.7,-1.2,5.49,"Buehler, Walker",624431,621111,,called_strike,,,,,3.0,,W,R,R,NYY,LAD,S,,,1,0,2024,-0.38,1.6,0.4845658704122335,3.036180975933269,,,,1,5,Bot,,,,,,,5.175513298930267,-134.74858300712398,-3.9030667797177094,-5.892474037956156,33.50551236658579,-12.185770881860424,3.19124405025409,1.54702429085958,,,,92.5,2358.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.92,,,,,,,,40,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,204.0,-0.004,-0.051,,,,,0.051,,-3,-3,0.168,0.168,29,31,30,32,2,1,12.0,2.0,2.0,,1.09,0.38,0.38,45.3,,,,,,2024,False,False,True
FF,2024-10-28,93.8,-1.37,5.59,"Buehler, Walker",624431,621111,,ball,,,,,12.0,,W,R,R,NYY,LAD,B,,,0,0,2024,-0.55,1.54,0.0141806019695961,3.530582633865105,,,,1,5,Bot,,,,,,,4.79192083308158,-136.3758828649309,-2.928102977103718,-7.960671372523832,35.26944018446665,-12.6612016773496,3.13425015132311,1.51851234577318,,,,93.4,2370.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.0,,,,,,,,40,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,209.0,0.003,0.039,,,,,-0.039,,-3,-3,0.165,0.165,29,31,30,32,2,1,12.0,2.0,2.0,,1.09,0.55,0.55,41.7,,,,,,2024,False,False,False
FF,2024-10-28,93.7,-1.35,5.5,"Buehler, Walker",519203,621111,field_out,hit_into_play,,,,,9.0,Anthony Rizzo flies out to right fielder Mookie Betts.,W,L,R,NYY,LAD,X,9.0,fly_ball,0,0,2024,-0.53,1.51,0.4274332819329535,2.27702693484894,,,,0,5,Bot,148.17,106.83,,,,,5.776556934512477,-136.13306286521015,-5.846598687383061,-7.957607921192831,34.197153084558764,-12.405219101246535,3.61,1.76,238.0,84.0,45.0,93.4,2376.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.94,0.011,0.017,0.0,1.0,0.0,0.0,3.0,39,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,211.0,-0.027,-0.254,77.4,7.2,,0.026,0.254,88.0,-3,-3,0.192,0.192,29,34,30,35,2,1,12.0,2.0,2.0,1.0,1.13,0.53,-0.53,41.9,13.315814131262355,-16.087018971928494,38.47909554334625,25.29238687090472,35.348047364992134,2024,True,False,True
ST,2024-10-28,81.1,-1.33,5.37,"Buehler, Walker",683011,621111,single,hit_into_play,,,,,14.0,"Anthony Volpe singles on a line drive to left fielder Teoscar Hernández. Giancarlo Stanton out at home on the throw, left fielder Teoscar Hernández to catcher Will Smith.",W,R,R,NYY,LAD,X,7.0,line_drive,2,2,2024,1.92,0.04,0.87292071098289,1.8983944524312473,,519317.0,,2,4,Bot,71.14,101.29,,,,,1.2573080560314758,-117.99746540478438,-1.0987943461899836,17.377194550541805,26.810707882685225,-31.79531388173678,3.37,1.59,240.0,92.3,17.0,81.3,2683.0,6.9,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.63,0.668,0.651,0.9,1.0,1.0,0.0,4.0,35,6,Sweeper,0,3,0,3,3,0,0,3,Standard,Standard,61.0,-0.027,0.723,69.9,8.0,,0.83,-0.723,92.3,-3,-3,0.191,0.191,29,23,30,23,2,1,12.0,2.0,2.0,1.0,3.48,-1.92,-1.92,44.3,13.641967669482597,-4.823614274184012,28.696782711783495,48.92705288162144,34.71254973981234,2024,True,False,True
FF,2024-10-28,93.6,-1.18,5.69,"Buehler, Walker",683011,621111,,foul,,,,,2.0,,W,R,R,NYY,LAD,S,,,2,2,2024,-0.41,1.68,0.1570304516529853,3.204214078027353,,519317.0,,2,4,Bot,,,,,,,4.376781920243544,-136.21785531785102,-4.355025118984593,-6.1319525682649605,32.28296210422805,-10.566793909314178,3.37,1.59,330.0,97.4,31.0,93.7,2454.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.96,,,,,,,,35,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,197.0,0.0,0.0,68.5,5.9,,,0.0,97.4,-3,-3,0.191,0.191,29,23,30,23,2,1,12.0,2.0,2.0,1.0,0.94,0.41,0.41,45.2,-0.6868519815268671,31.02746898390535,26.33399504211261,41.232576575174434,13.169148031266824,2024,True,False,True
FF,2024-10-28,94.4,-0.88,5.76,"Buehler, Walker",683011,621111,,ball,,,,,12.0,,W,R,R,NYY,LAD,B,,,1,2,2024,-0.38,1.67,1.0748622902574307,3.564962533000111,,519317.0,,2,4,Bot,,,,,,,5.9676767443011824,-137.32170093332715,-3.7363841984566313,-6.164921697232194,32.23173549184435,-10.447568646604438,3.38424428068122,1.63275849181888,,,,94.6,2472.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.92,,,,,,,,35,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,195.0,0.005,0.037,,,,,-0.037,,-3,-3,0.186,0.186,29,23,30,23,2,1,12.0,2.0,2.0,1.0,0.9,0.38,0.38,53.9,,,,,,2024,False,False,False
SL,2024-10-28,87.3,-1.03,5.64,"Buehler, Walker",683011,621111,,foul,,,,,6.0,,W,R,R,NYY,LAD,S,,,1,1,2024,0.84,0.1,0.7016368146473754,2.1521334158975174,,519317.0,,2,4,Bot,,,,,,,2.4662723517405483,-127.29044570660048,-2.510740575045431,8.678186062928342,24.50340156736423,-30.816812593200417,3.37,1.59,328.0,93.6,27.0,88.3,2627.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.85,,,,,,,,35,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,118.0,-0.008,-0.06,68.1,7.0,,,0.06,93.6,-3,-3,0.194,0.194,29,23,30,23,2,1,12.0,2.0,2.0,1.0,2.87,-0.84,-0.84,50.0,2.9612992380181,29.95072245440953,26.22994457204544,47.72481279858178,10.353619214787656,2024,True,False,True
KC,2024-10-28,75.5,-0.92,5.76,"Buehler, Walker",683011,621111,,ball,,,,,11.0,,W,R,R,NYY,LAD,B,,,0,1,2024,1.1,-1.42,-1.1875561994000576,4.024946315579146,,519317.0,,2,4,Bot,,,,,,,-2.517712132851137,-109.58942940986572,6.217954278259095,9.237675261747334,22.410393847998183,-45.03213526045327,3.34150501104071,1.61851160479784,,,,75.2,2198.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.95,,,,,,,,35,2,Knuckle Curve,0,3,0,3,3,0,0,3,Standard,Standard,31.0,0.003,0.012,,,,,-0.012,,-3,-3,0.191,0.191,29,23,30,23,2,1,12.0,2.0,2.0,1.0,5.49,-1.1,-1.1,52.1,,,,,,2024,False,False,False
FC,2024-10-28,91.7,-1.09,5.6,"Buehler, Walker",683011,621111,,called_strike,,,,,6.0,,W,R,R,NYY,LAD,S,,,0,0,2024,0.51,0.77,0.5081167874588953,2.503908889752074,,519317.0,,2,4,Bot,,,,,,,2.967601824618271,-133.61492647836937,-3.712618879349054,5.538142928846732,26.81860448176734,-22.33379306451412,3.38429284253596,1.61860152906841,,,,92.7,2371.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.82,,,,,,,,35,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,163.0,-0.005,-0.04,,,,,0.04,,-3,-3,0.196,0.196,29,23,30,23,2,1,12.0,2.0,2.0,1.0,1.92,-0.51,-0.51,49.7,,,,,,2024,False,False,True
KC,2024-10-28,77.1,-0.96,5.67,"Buehler, Walker",665862,621111,field_out,hit_into_play,,,,,13.0,Jazz Chisholm Jr. lines out sharply to right fielder Mookie Betts.,W,L,R,NYY,LAD,X,9.0,line_drive,0,1,2024,0.84,-1.17,-0.244305664928488,1.5322353607405803,,519317.0,,1,4,Bot,164.48,94.0,,,,,-0.0013381477917553,-112.17178350244488,0.44954290509244,6.9631632844984495,24.36367025279638,-42.22312166269932,3.65,1.73,279.0,100.7,17.0,77.0,2282.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.78,0.484,0.537,0.0,1.0,0.0,0.0,4.0,34,2,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,28.0,-0.032,-0.226,,,,0.778,0.226,100.7,-3,-3,0.228,0.228,29,26,30,26,2,1,12.0,2.0,2.0,1.0,5.07,-0.84,0.84,51.5,,,,,,2024,True,False,True
KC,2024-10-28,76.4,-1.18,5.75,"Buehler, Walker",665862,621111,,called_strike,,,,,4.0,,W,L,R,NYY,LAD,S,,,0,0,2024,0.99,-1.36,-0.7936407663051327,2.4211751968674573,,519317.0,,1,4,Bot,,,,,,,-0.9612249112619548,-111.1160877442863,2.6441734171622704,8.237997874264941,24.292582094397233,-44.09513379594063,3.66419291127403,1.77260801145486,,,,75.8,2440.0,6.4,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.09,,,,,,,,34,1,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,29.0,-0.006,-0.036,,,,,0.036,,-3,-3,0.234,0.234,29,26,30,26,2,1,12.0,2.0,2.0,1.0,5.34,-0.99,0.99,46.6,,,,,,2024,False,False,True
ST,2024-10-28,79.0,-1.43,5.38,"Buehler, Walker",519317,621111,double,hit_into_play,,,,,8.0,Giancarlo Stanton doubles (3) on a line drive to left fielder Teoscar Hernández.,W,R,R,NYY,LAD,X,7.0,line_drive,0,1,2024,1.96,-0.15,0.0828213696180768,1.7492225148596634,,,,1,4,Bot,47.1,107.69,,,,,-0.3563517286970836,-114.88569390706702,-0.6814045702447653,17.146780537317174,25.48132630192005,-33.56256135967142,3.77,1.78,297.0,86.3,23.0,78.9,2724.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.82,0.247,0.236,1.25,1.0,1.0,1.0,3.0,33,2,Sweeper,0,3,0,3,3,0,0,3,Strategic,Standard,62.0,0.046,0.694,82.2,9.2,,0.324,-0.694,88.0,-3,-3,0.188,0.188,29,34,30,35,2,1,12.0,2.0,2.0,1.0,3.86,-1.96,-1.96,41.1,12.12129620562026,-18.84496942487531,29.03227592784911,39.11033594924338,42.86835691339134,2024,True,False,True
FF,2024-10-28,93.8,-1.21,5.7,"Buehler, Walker",519317,621111,,swinging_strike,,,,,2.0,,W,R,R,NYY,LAD,S,,,0,0,2024,-0.3,1.6,-0.155587966529394,3.543748048336496,,,,1,4,Bot,,,,,,,3.4000010863217716,-136.5254249025012,-3.370105423190236,-4.550311871551535,31.776868507910702,-11.701305195905574,3.77,1.78,,,,94.0,2399.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.95,,,,,,,,33,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,199.0,-0.003,-0.037,83.8,9.2,0.245646108,,0.037,,-3,-3,0.191,0.191,29,34,30,35,2,1,12.0,2.0,2.0,1.0,1.0,0.3,0.3,46.5,14.849271413272604,-21.099981456572753,19.21756302127208,39.18596729779251,30.35053237569916,2024,True,True,True
KC,2024-10-28,75.7,-1.05,5.85,"Buehler, Walker",592450,621111,field_out,hit_into_play,,,,,6.0,Aaron Judge flies out to left fielder Teoscar Hernández.,W,R,R,NYY,LAD,X,7.0,fly_ball,0,0,2024,1.14,-1.42,0.2776984129211863,3.0332923763457993,,,,0,4,Bot,71.44,83.84,,,,,0.7267094650084746,-109.97489306633612,3.9359512008352384,8.925831281012774,23.43675047095003,-44.649474445089616,4.02,1.83,315.0,87.5,37.0,75.0,2429.0,6.4,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.14,0.032,0.047,0.0,1.0,0.0,0.0,3.0,32,1,Knuckle Curve,0,3,0,3,3,0,0,3,Standard,Standard,31.0,-0.025,-0.254,80.1,8.3,,0.072,0.254,88.0,-3,-3,0.216,0.216,29,32,30,32,2,1,12.0,2.0,2.0,1.0,5.48,-1.14,-1.14,54.4,25.900028046180385,-17.191546509869422,35.704854346675155,44.28218431629677,39.95284436915706,2024,True,False,True
KC,2024-10-28,77.1,-0.99,5.83,"Buehler, Walker",665742,621111,field_out,hit_into_play,,,,,1.0,Juan Soto grounds out to first baseman Freddie Freeman.,W,L,R,NYY,LAD,X,3.0,ground_ball,1,0,2024,0.93,-1.41,-0.3577652691947649,3.1287861815499065,,,650402.0,2,3,Bot,149.34,175.34,,,,,-0.3644901082843458,-112.19299125060652,3.8828812038149456,7.894187318366826,22.09473891206204,-45.03009852140838,3.1,1.54,8.0,83.3,-20.0,77.3,2363.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.9,0.061,0.061,0.0,1.0,0.0,0.0,2.0,26,2,Knuckle Curve,0,3,0,3,3,0,0,3,Strategic,Standard,33.0,-0.024,-0.304,79.1,7.6,,0.061,0.304,88.0,-3,-3,0.21,0.21,29,25,30,26,2,1,12.0,2.0,2.0,1.0,5.28,-0.93,0.93,52.6,22.02560038400021,-12.324342827079182,24.928962414259953,42.63383175998463,36.13975600726539,2024,True,False,True
KC,2024-10-28,77.7,-1.04,5.67,"Buehler, Walker",665742,621111,,ball,,,,,13.0,,W,L,R,NYY,LAD,B,,,0,0,2024,1.04,-1.44,-1.3960567324347983,1.4273534482812416,,,650402.0,2,3,Bot,,,,,,,-2.6916367564760257,-113.10869098443231,0.5616200799972797,9.4048319531749,23.39940548901857,-44.75089313373304,3.08584128106611,1.52583437908571,,,,77.8,2525.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.86,,,,,,,,26,1,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,31.0,0.002,0.034,,,,,-0.034,,-3,-3,0.208,0.208,29,25,30,26,2,1,12.0,2.0,2.0,1.0,5.25,-1.04,1.04,52.5,,,,,,2024,False,False,False
FF,2024-10-28,95.3,-1.18,5.52,"Buehler, Walker",650402,621111,walk,ball,,,,,14.0,Gleyber Torres walks.,W,R,R,NYY,LAD,B,,,3,1,2024,-0.23,1.45,0.6084156291167768,1.4538668997936797,,,,2,3,Bot,,,,,,,5.2423808017640425,-138.49273771860962,-8.305937657702938,-4.135622921461236,30.89417299362609,-11.896692765837948,3.23382710304998,1.69406315732897,,,,95.7,2302.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.92,,0.689131,0.7,1.0,0.0,0.0,,25,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,208.0,0.007,0.178,,,,,-0.178,,-3,-3,0.201,0.201,29,27,30,28,2,1,12.0,2.0,2.0,1.0,1.07,0.23,0.23,42.8,,,,,,2024,False,False,False
FF,2024-10-28,93.8,-1.08,5.71,"Buehler, Walker",650402,621111,,ball,,,,,11.0,,W,R,R,NYY,LAD,B,,,2,1,2024,-0.14,1.52,-0.8951278325050578,3.937791348312652,,,,2,3,Bot,,,,,,,0.8027862315268682,-136.58143400827896,-2.226066134268294,-1.9245608905228937,30.86492502449277,-12.89599766852785,3.18418613851098,1.48580712036582,,,,94.1,2228.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.0,,,,,,,,25,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,205.0,0.004,0.112,,,,,-0.112,,-3,-3,0.197,0.197,29,27,30,28,2,1,12.0,2.0,2.0,1.0,1.07,0.14,0.14,51.0,,,,,,2024,False,False,False
KC,2024-10-28,78.1,-0.95,5.7,"Buehler, Walker",650402,621111,,ball,,,,,14.0,,W,R,R,NYY,LAD,B,,,1,1,2024,1.13,-1.33,1.1597201098202616,1.195868376472169,,,,2,3,Bot,,,,,,,2.479638641246092,-113.71980725731385,-0.2799251116470929,9.187258904137732,23.360201970614128,-43.80686359810619,3.00462556699563,1.41933250224713,,,,78.2,2428.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.89,,,,,,,,25,3,Knuckle Curve,0,3,0,3,3,0,0,3,Strategic,Standard,30.0,0.001,0.058,,,,,-0.058,,-3,-3,0.196,0.196,29,27,30,28,2,1,12.0,2.0,2.0,1.0,5.1,-1.13,-1.13,52.4,,,,,,2024,False,False,False
SL,2024-10-28,88.2,-1.31,5.5,"Buehler, Walker",650402,621111,,ball,,,,,14.0,,W,R,R,NYY,LAD,B,,,0,1,2024,0.7,0.25,0.9613894084471666,1.589787120987047,,,,2,3,Bot,,,,,,,4.1097149537291715,-128.51760014220446,-4.051659767049907,7.09616882574743,23.353505677946632,-28.84906372646836,3.02801585612568,1.41476418000675,,,,89.4,2578.0,6.7,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.82,,,,,,,,25,2,Slider,0,3,0,3,3,0,0,3,Strategic,Standard,141.0,0.001,0.029,,,,,-0.029,,-3,-3,0.195,0.195,29,27,30,28,2,1,12.0,2.0,2.0,1.0,2.65,-0.7,-0.7,42.7,,,,,,2024,False,False,False
FF,2024-10-28,94.9,-1.3,5.59,"Buehler, Walker",650402,621111,,called_strike,,,,,9.0,,W,R,R,NYY,LAD,S,,,0,0,2024,-0.26,1.5,0.3854235601322416,1.9326231260615576,,,,2,3,Bot,,,,,,,5.0123228351934035,-137.9081166171951,-7.26871224554472,-4.5055402944156455,31.575534076505697,-11.636732355260984,3.19840084001,1.5284166734099,,,,95.2,2364.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.92,,,,,,,,25,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,204.0,-0.001,-0.041,,,,,0.041,,-3,-3,0.196,0.196,29,27,30,28,2,1,12.0,2.0,2.0,1.0,1.05,0.26,0.26,43.2,,,,,,2024,False,False,True
SI,2024-10-28,94.5,-1.41,5.3,"Buehler, Walker",657077,621111,strikeout,called_strike,,,,,9.0,Alex Verdugo called out on strikes.,W,L,R,NYY,LAD,S,2.0,,1,2,2024,-1.37,0.76,0.6122017933168191,2.0830854506318257,,,,1,3,Bot,,,,,,,8.346783819720176,-137.42192893615717,-4.401613540248259,-19.219394537712883,30.261776250141818,-21.790301278615043,3.37882208678098,1.51726883578146,,,,94.8,2184.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.02,,0.0,0.0,1.0,0.0,0.0,,24,6,Sinker,0,3,0,3,3,0,0,3,Infield shade,Standard,218.0,-0.011,-0.182,,,,,0.182,,-3,-3,0.207,0.207,29,28,30,28,1,0,12.0,2.0,2.0,1.0,1.8,1.37,-1.37,35.7,,,,,,2024,False,False,True
FC,2024-10-28,92.8,-1.16,5.56,"Buehler, Walker",657077,621111,,foul,,,,,3.0,,W,L,R,NYY,LAD,S,,,1,2,2024,0.58,1.0,0.2898675017651922,3.241087220424329,,,,1,3,Bot,,,,,,,2.4639020524920876,-135.14232899754924,-2.357286616390321,6.540008863749165,28.811875336232145,-19.578878794845497,3.45,1.56,177.0,63.2,33.0,93.5,2416.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.9,,,,,,,,24,5,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,175.0,0.0,0.0,54.5,4.9,,,0.0,88.0,-3,-3,0.207,0.207,29,28,30,28,1,0,12.0,2.0,2.0,1.0,1.64,-0.58,0.58,44.9,-6.157969321659832,24.345040480812703,26.53032777005176,27.143760186189137,22.799739703807816,2024,True,False,True
KC,2024-10-28,77.2,-0.99,5.66,"Buehler, Walker",657077,621111,,foul,,,,,8.0,,W,L,R,NYY,LAD,S,,,1,2,2024,1.12,-1.28,-0.0137519519691277,1.619930394058417,,,,1,3,Bot,,,,,,,0.0174804617841602,-112.24061689369483,0.9365278309077668,9.273021480268527,26.361641187237968,-43.21895809990376,3.45,1.56,3.0,79.7,-30.0,76.6,2271.0,6.6,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.9,,,,,,,,24,4,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,30.0,0.0,0.0,,,,,0.0,88.0,-3,-3,0.207,0.207,29,28,30,28,1,0,12.0,2.0,2.0,1.0,5.2,-1.12,1.12,51.7,,,,,,2024,True,False,True
FF,2024-10-28,93.9,-0.98,5.74,"Buehler, Walker",657077,621111,,ball,,,,,12.0,,W,L,R,NYY,LAD,B,,,0,2,2024,-0.08,1.6,1.237070702542609,4.016931607691824,,,,1,3,Bot,,,,,,,5.9308424417048045,-136.45987153350248,-2.1775250740307373,-2.529465379283043,35.53781712817582,-12.09665691763995,3.33616605497191,1.56000146649211,,,,93.5,2312.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,53.95,,,,,,,,24,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,199.0,0.001,0.02,,,,,-0.02,,-3,-3,0.206,0.206,29,28,30,28,1,0,12.0,2.0,2.0,1.0,1.03,0.08,-0.08,44.6,,,,,,2024,False,False,False
KC,2024-10-28,76.5,-0.96,5.74,"Buehler, Walker",657077,621111,,foul,,,,,6.0,,W,L,R,NYY,LAD,S,,,0,1,2024,1.15,-1.35,0.3221879929824546,2.194143124332119,,,,1,3,Bot,,,,,,,0.6190442761386903,-111.22110148641411,2.1613237204857567,9.234925649173244,24.517269833563,-43.9160909659842,3.45,1.56,65.0,82.7,3.0,76.0,2448.0,6.5,775298,669257,518692,666158,571970,669242,606192,571771,605141,54.01,,,,,,,,24,2,Knuckle Curve,0,3,0,3,3,0,0,3,Infield shade,Standard,35.0,-0.004,-0.057,75.6,7.3,,,0.057,88.0,-3,-3,0.21,0.21,29,28,30,28,1,0,12.0,2.0,2.0,1.0,5.33,-1.15,1.15,53.7,19.834953344092497,-30.60700915048499,32.401790528706094,28.489996251697868,52.24766612173533,2024,True,False,True
